maintained,technique,is,CUT,and,the,number,is,40
cut,40,cut,40,cut,40,outfaroup,12,-10
cut,40,cut,40,cut,40,outfaroup,13,0
cut,40,cut,40,cut,40,outfaroup,14,0
cut,40,cut,40,cut,40,outfaroup,15,0
cut,40,cut,40,cut,40,outfaroup,16,0
cut,40,cut,40,cut,40,outfaroup,17,0
cut,40,cut,40,cut,40,outfaroup,18,0
cut,40,cut,40,cut,40,outfaroup,19,0
cut,40,cut,40,cut,40,outfaroup,20,0
cut,40,cut,40,cut,40,outfaroup,21,0
cut,40,cut,40,cut,40,outfaroup,22,0
cut,40,cut,40,cut,40,outfaroup,23,0
cut,40,cut,40,cut,40,outfaroup,24,0
cut,40,cut,40,cut,40,outfaroup,25,0
cut,40,cut,40,cut,40,outfaroup,26,0
cut,40,cut,40,cut,40,outfaroup,27,0
cut,40,cut,40,cut,40,outfaroup,28,0
cut,40,cut,40,cut,40,outfaroup,29,0
cut,40,cut,40,cut,40,outfaroup,30,0
cut,40,cut,40,cut,40,outfaroup,31,0
cut,40,cut,40,cut,40,outfaroup,32,0
cut,40,cut,40,cut,40,outfaroup,33,-10
cut,40,cut,40,cut,40,outfaroup,34,-10
cut,40,cut,40,cut,40,outfaroup,35,-10
cut,40,cut,40,cut,40,outfaroup,36,-10
cut,40,cut,40,cut,40,outfaroup,37,-10
cut,40,cut,40,cut,40,outfaroup,38,-10
cut,40,cut,40,cut,40,outfaroup,39,-10
cut,40,cut,40,cut,40,outfaroup,40,-10
cut,40,cut,40,cut,40,outfaroup,41,-10
cut,40,cut,40,cut,40,outfaroup,42,-10
