maintained,technique,is,INFARO,and,the,number,is,40
infaro,40,infaro,40,infaro,24,infaro,40,110
infaro,40,infaro,40,infaro,25,infaro,40,110
infaro,40,infaro,40,infaro,26,infaro,40,110
infaro,40,infaro,40,infaro,27,infaro,40,110
infaro,40,infaro,40,infaro,28,infaro,40,110
infaro,40,infaro,40,infaro,29,infaro,40,110
infaro,40,infaro,40,infaro,30,infaro,40,110
infaro,40,infaro,40,infaro,31,infaro,40,110
infaro,40,infaro,40,infaro,32,infaro,40,110
infaro,40,infaro,40,infaro,33,infaro,40,110
infaro,40,infaro,40,infaro,34,infaro,40,110
infaro,40,infaro,40,infaro,35,infaro,40,110
infaro,40,infaro,40,infaro,36,infaro,40,110
infaro,40,infaro,40,infaro,37,infaro,40,110
infaro,40,infaro,40,infaro,38,infaro,40,110
infaro,40,infaro,40,infaro,39,infaro,40,110
infaro,40,infaro,40,infaro,40,infaro,40,510
infaro,40,infaro,40,infaro,41,infaro,40,100
infaro,40,infaro,40,infaro,42,infaro,40,90
infaro,40,infaro,40,infaroup,10,infaro,40,-10
infaro,40,infaro,40,infaroup,11,infaro,40,-10
infaro,40,infaro,40,infaroup,12,infaro,40,0
infaro,40,infaro,40,infaroup,13,infaro,40,0
infaro,40,infaro,40,infaroup,14,infaro,40,0
infaro,40,infaro,40,infaroup,15,infaro,40,0
infaro,40,infaro,40,infaroup,16,infaro,40,0
infaro,40,infaro,40,infaroup,17,infaro,40,0
infaro,40,infaro,40,infaroup,18,infaro,40,0
infaro,40,infaro,40,infaroup,19,infaro,40,0
infaro,40,infaro,40,infaroup,20,infaro,40,0
infaro,40,infaro,40,infaroup,21,infaro,40,0
infaro,40,infaro,40,infaroup,22,infaro,40,0
infaro,40,infaro,40,infaroup,23,infaro,40,0
infaro,40,infaro,40,infaroup,24,infaro,40,0
infaro,40,infaro,40,infaroup,25,infaro,40,0
infaro,40,infaro,40,infaroup,26,infaro,40,110
infaro,40,infaro,40,infaroup,27,infaro,40,-10
infaro,40,infaro,40,infaroup,28,infaro,40,-10
infaro,40,infaro,40,infaroup,29,infaro,40,-10
infaro,40,infaro,40,infaroup,30,infaro,40,-10
infaro,40,infaro,40,infaroup,31,infaro,40,-10
infaro,40,infaro,40,infaroup,32,infaro,40,-10
infaro,40,infaro,40,infaroup,33,infaro,40,-10
infaro,40,infaro,40,infaroup,34,infaro,40,-10
infaro,40,infaro,40,infaroup,35,infaro,40,-10
infaro,40,infaro,40,infaroup,36,infaro,40,-10
infaro,40,infaro,40,infaroup,37,infaro,40,-10
infaro,40,infaro,40,infaroup,38,infaro,40,-10
infaro,40,infaro,40,infaroup,39,infaro,40,-10
infaro,40,infaro,40,infaroup,40,infaro,40,-10
infaro,40,infaro,40,infaroup,41,infaro,40,-10
infaro,40,infaro,40,infaroup,42,infaro,40,-10
infaro,40,infaro,40,outfaro,10,infaro,40,-10
infaro,40,infaro,40,outfaro,11,infaro,40,-10
infaro,40,infaro,40,outfaro,12,infaro,40,-10
infaro,40,infaro,40,outfaro,13,infaro,40,0
