maintained,technique,is,INFAROUP,and,the,number,is,30
infaroup,30,infaroup,30,infaro,21,infaroup,30,80
infaroup,30,infaroup,30,infaro,22,infaroup,30,80
infaroup,30,infaroup,30,infaro,23,infaroup,30,90
infaroup,30,infaroup,30,infaro,24,infaroup,30,110
infaroup,30,infaroup,30,infaro,25,infaroup,30,130
infaroup,30,infaroup,30,infaro,26,infaroup,30,140
infaroup,30,infaroup,30,infaro,27,infaroup,30,140
infaroup,30,infaroup,30,infaro,28,infaroup,30,140
infaroup,30,infaroup,30,infaro,29,infaroup,30,140
infaroup,30,infaroup,30,infaro,30,infaroup,30,270
infaroup,30,infaroup,30,infaro,31,infaroup,30,120
infaroup,30,infaroup,30,infaro,32,infaroup,30,100
infaroup,30,infaroup,30,infaro,33,infaroup,30,80
infaroup,30,infaroup,30,infaro,34,infaroup,30,60
infaroup,30,infaroup,30,infaro,35,infaroup,30,40
infaroup,30,infaroup,30,infaro,36,infaroup,30,20
infaroup,30,infaroup,30,infaro,37,infaroup,30,0
infaroup,30,infaroup,30,infaro,38,infaroup,30,0
infaroup,30,infaroup,30,infaro,39,infaroup,30,90
infaroup,30,infaroup,30,infaro,40,infaroup,30,10
infaroup,30,infaroup,30,infaro,41,infaroup,30,20
infaroup,30,infaroup,30,infaro,42,infaroup,30,50
infaroup,30,infaroup,30,infaroup,10,infaroup,30,0
infaroup,30,infaroup,30,infaroup,11,infaroup,30,0
infaroup,30,infaroup,30,infaroup,12,infaroup,30,0
infaroup,30,infaroup,30,infaroup,13,infaroup,30,0
infaroup,30,infaroup,30,infaroup,14,infaroup,30,0
infaroup,30,infaroup,30,infaroup,15,infaroup,30,10
infaroup,30,infaroup,30,infaroup,16,infaroup,30,30
infaroup,30,infaroup,30,infaroup,17,infaroup,30,50
infaroup,30,infaroup,30,infaroup,18,infaroup,30,70
infaroup,30,infaroup,30,infaroup,19,infaroup,30,70
infaroup,30,infaroup,30,infaroup,20,infaroup,30,70
infaroup,30,infaroup,30,infaroup,21,infaroup,30,70
infaroup,30,infaroup,30,infaroup,22,infaroup,30,70
infaroup,30,infaroup,30,infaroup,23,infaroup,30,90
infaroup,30,infaroup,30,infaroup,24,infaroup,30,110
infaroup,30,infaroup,30,infaroup,25,infaroup,30,130
infaroup,30,infaroup,30,infaroup,26,infaroup,30,140
infaroup,30,infaroup,30,infaroup,27,infaroup,30,140
infaroup,30,infaroup,30,infaroup,28,infaroup,30,140
infaroup,30,infaroup,30,infaroup,29,infaroup,30,140
infaroup,30,infaroup,30,infaroup,30,infaroup,30,510
infaroup,30,infaroup,30,infaroup,31,infaroup,30,120
