maintained,technique,is,INFAROUP,and,the,number,is,20
infaroup,20,infaroup,20,infaroup,20,infaroup,29,95
infaroup,20,infaroup,20,infaroup,20,infaroup,30,95
infaroup,20,infaroup,20,infaroup,20,infaroup,31,95
infaroup,20,infaroup,20,infaroup,20,infaroup,32,95
infaroup,20,infaroup,20,infaroup,20,infaroup,33,90
infaroup,20,infaroup,20,infaroup,20,infaroup,34,85
infaroup,20,infaroup,20,infaroup,20,infaroup,35,80
infaroup,20,infaroup,20,infaroup,20,infaroup,36,75
infaroup,20,infaroup,20,infaroup,20,infaroup,37,70
infaroup,20,infaroup,20,infaroup,20,infaroup,38,65
infaroup,20,infaroup,20,infaroup,20,infaroup,39,60
infaroup,20,infaroup,20,infaroup,20,infaroup,40,55
infaroup,20,infaroup,20,infaroup,20,infaroup,41,50
infaroup,20,infaroup,20,infaroup,20,infaroup,42,50
infaroup,20,infaroup,20,infaroup,20,outfaro,10,0
infaroup,20,infaroup,20,infaroup,20,outfaro,11,0
infaroup,20,infaroup,20,infaroup,20,outfaro,12,0
infaroup,20,infaroup,20,infaroup,20,outfaro,13,0
infaroup,20,infaroup,20,infaroup,20,outfaro,14,0
infaroup,20,infaroup,20,infaroup,20,outfaro,15,0
infaroup,20,infaroup,20,infaroup,20,outfaro,16,0
infaroup,20,infaroup,20,infaroup,20,outfaro,17,0
infaroup,20,infaroup,20,infaroup,20,outfaro,18,0
infaroup,20,infaroup,20,infaroup,20,outfaro,19,0
infaroup,20,infaroup,20,infaroup,20,outfaro,20,0
infaroup,20,infaroup,20,infaroup,20,outfaro,21,95
infaroup,20,infaroup,20,infaroup,20,outfaro,22,0
infaroup,20,infaroup,20,infaroup,20,outfaro,23,0
infaroup,20,infaroup,20,infaroup,20,outfaro,24,0
infaroup,20,infaroup,20,infaroup,20,outfaro,25,0
infaroup,20,infaroup,20,infaroup,20,outfaro,26,0
infaroup,20,infaroup,20,infaroup,20,outfaro,27,0
infaroup,20,infaroup,20,infaroup,20,outfaro,28,0
infaroup,20,infaroup,20,infaroup,20,outfaro,29,0
infaroup,20,infaroup,20,infaroup,20,outfaro,30,0
infaroup,20,infaroup,20,infaroup,20,outfaro,31,0
infaroup,20,infaroup,20,infaroup,20,outfaro,32,5
infaroup,20,infaroup,20,infaroup,20,outfaro,33,5
infaroup,20,infaroup,20,infaroup,20,outfaro,34,5
infaroup,20,infaroup,20,infaroup,20,outfaro,35,5
infaroup,20,infaroup,20,infaroup,20,outfaro,36,5
infaroup,20,infaroup,20,infaroup,20,outfaro,37,5
infaroup,20,infaroup,20,infaroup,20,outfaro,38,5
