maintained,technique,is,INFAROUP,and,the,number,is,40
outfaro,15,infaroup,40,infaroup,40,infaroup,40,0
outfaro,16,infaroup,40,infaroup,40,infaroup,40,5
outfaro,17,infaroup,40,infaroup,40,infaroup,40,0
outfaro,18,infaroup,40,infaroup,40,infaroup,40,0
outfaro,19,infaroup,40,infaroup,40,infaroup,40,0
outfaro,20,infaroup,40,infaroup,40,infaroup,40,0
outfaro,21,infaroup,40,infaroup,40,infaroup,40,0
outfaro,22,infaroup,40,infaroup,40,infaroup,40,5
outfaro,23,infaroup,40,infaroup,40,infaroup,40,0
outfaro,24,infaroup,40,infaroup,40,infaroup,40,5
outfaro,25,infaroup,40,infaroup,40,infaroup,40,0
outfaro,26,infaroup,40,infaroup,40,infaroup,40,5
outfaro,27,infaroup,40,infaroup,40,infaroup,40,-5
outfaro,28,infaroup,40,infaroup,40,infaroup,40,0
outfaro,29,infaroup,40,infaroup,40,infaroup,40,0
outfaro,30,infaroup,40,infaroup,40,infaroup,40,5
outfaro,31,infaroup,40,infaroup,40,infaroup,40,5
outfaro,32,infaroup,40,infaroup,40,infaroup,40,-5
outfaro,33,infaroup,40,infaroup,40,infaroup,40,0
outfaro,34,infaroup,40,infaroup,40,infaroup,40,-5
outfaro,35,infaroup,40,infaroup,40,infaroup,40,0
outfaro,36,infaroup,40,infaroup,40,infaroup,40,-5
outfaro,37,infaroup,40,infaroup,40,infaroup,40,0
outfaro,38,infaroup,40,infaroup,40,infaroup,40,5
outfaro,39,infaroup,40,infaroup,40,infaroup,40,5
outfaro,40,infaroup,40,infaroup,40,infaroup,40,0
outfaro,41,infaroup,40,infaroup,40,infaroup,40,0
outfaro,42,infaroup,40,infaroup,40,infaroup,40,0
outfaroup,10,infaroup,40,infaroup,40,infaroup,40,75
outfaroup,11,infaroup,40,infaroup,40,infaroup,40,75
outfaroup,12,infaroup,40,infaroup,40,infaroup,40,65
outfaroup,13,infaroup,40,infaroup,40,infaroup,40,65
outfaroup,14,infaroup,40,infaroup,40,infaroup,40,45
outfaroup,15,infaroup,40,infaroup,40,infaroup,40,30
outfaroup,16,infaroup,40,infaroup,40,infaroup,40,30
