maintained,technique,is,CUT,and,the,number,is,40
cut,40,cut,40,cut,40,peal,50,10
cut,40,cut,40,cut,40,peal,51,0
cut,40,cut,40,cut,40,pealup,2,480
cut,40,cut,40,cut,40,pealup,3,470
cut,40,cut,40,cut,40,pealup,4,460
cut,40,cut,40,cut,40,pealup,5,450
cut,40,cut,40,cut,40,pealup,6,440
cut,40,cut,40,cut,40,pealup,7,430
cut,40,cut,40,cut,40,pealup,8,420
cut,40,cut,40,cut,40,pealup,9,410
cut,40,cut,40,cut,40,pealup,10,400
cut,40,cut,40,cut,40,pealup,11,390
cut,40,cut,40,cut,40,pealup,12,390
cut,40,cut,40,cut,40,pealup,13,380
cut,40,cut,40,cut,40,pealup,14,370
cut,40,cut,40,cut,40,pealup,15,360
cut,40,cut,40,cut,40,pealup,16,350
cut,40,cut,40,cut,40,pealup,17,340
cut,40,cut,40,cut,40,pealup,18,330
cut,40,cut,40,cut,40,pealup,19,320
cut,40,cut,40,cut,40,pealup,20,310
cut,40,cut,40,cut,40,pealup,21,300
cut,40,cut,40,cut,40,pealup,22,290
cut,40,cut,40,cut,40,pealup,23,280
cut,40,cut,40,cut,40,pealup,24,270
cut,40,cut,40,cut,40,pealup,25,260
cut,40,cut,40,cut,40,pealup,26,250
cut,40,cut,40,cut,40,pealup,27,240
cut,40,cut,40,cut,40,pealup,28,230
cut,40,cut,40,cut,40,pealup,29,220
cut,40,cut,40,cut,40,pealup,30,210
cut,40,cut,40,cut,40,pealup,31,200
cut,40,cut,40,cut,40,pealup,32,190
cut,40,cut,40,cut,40,pealup,33,180
cut,40,cut,40,cut,40,pealup,34,170
cut,40,cut,40,cut,40,pealup,35,160
cut,40,cut,40,cut,40,pealup,36,150
cut,40,cut,40,cut,40,pealup,37,140
cut,40,cut,40,cut,40,pealup,38,130
cut,40,cut,40,cut,40,pealup,39,120
cut,40,cut,40,cut,40,pealup,40,110
cut,40,cut,40,cut,40,pealup,41,100
cut,40,cut,40,cut,40,pealup,42,90
cut,40,cut,40,cut,40,pealup,43,80
cut,40,cut,40,cut,40,pealup,44,70
cut,40,cut,40,cut,40,pealup,45,60
cut,40,cut,40,cut,40,pealup,46,50
cut,40,cut,40,cut,40,pealup,47,40
cut,40,cut,40,cut,40,pealup,48,30
cut,40,cut,40,cut,40,pealup,49,20
cut,40,cut,40,cut,40,pealup,50,10
cut,40,cut,40,cut,40,pealup,51,0
cut,40,cut,40,cut,40,infaro,10,300
cut,40,cut,40,cut,40,infaro,11,280
cut,40,cut,40,cut,40,infaro,12,260
cut,40,cut,40,cut,40,infaro,13,240
cut,40,cut,40,cut,40,infaro,14,220
cut,40,cut,40,cut,40,infaro,15,200
cut,40,cut,40,cut,40,infaro,16,180
cut,40,cut,40,cut,40,infaro,17,160
cut,40,cut,40,cut,40,infaro,18,140
cut,40,cut,40,cut,40,infaro,19,120
cut,40,cut,40,cut,40,infaro,20,110
cut,40,cut,40,cut,40,infaro,21,90
cut,40,cut,40,cut,40,infaro,22,70
cut,40,cut,40,cut,40,infaro,23,50
cut,40,cut,40,cut,40,infaro,24,30
cut,40,cut,40,cut,40,infaro,25,10
cut,40,cut,40,cut,40,infaro,26,0
cut,40,cut,40,cut,40,infaro,27,20
cut,40,cut,40,cut,40,infaro,28,40
cut,40,cut,40,cut,40,infaro,29,60
cut,40,cut,40,cut,40,infaro,30,80
cut,40,cut,40,cut,40,infaro,31,100
cut,40,cut,40,cut,40,infaro,32,120
cut,40,cut,40,cut,40,infaro,33,140
cut,40,cut,40,cut,40,infaro,34,160
cut,40,cut,40,cut,40,infaro,35,180
cut,40,cut,40,cut,40,infaro,36,200
cut,40,cut,40,cut,40,infaro,37,220
cut,40,cut,40,cut,40,infaro,38,240
cut,40,cut,40,cut,40,infaro,39,260
cut,40,cut,40,cut,40,infaro,40,280
cut,40,cut,40,cut,40,infaro,41,290
cut,40,cut,40,cut,40,infaro,42,310
cut,40,cut,40,cut,40,infaroup,10,310
cut,40,cut,40,cut,40,infaroup,11,290
cut,40,cut,40,cut,40,infaroup,12,270
cut,40,cut,40,cut,40,infaroup,13,250
cut,40,cut,40,cut,40,infaroup,14,230
cut,40,cut,40,cut,40,infaroup,15,210
cut,40,cut,40,cut,40,infaroup,16,190
cut,40,cut,40,cut,40,infaroup,17,170
cut,40,cut,40,cut,40,infaroup,18,150
cut,40,cut,40,cut,40,infaroup,19,130
cut,40,cut,40,cut,40,infaroup,20,110
cut,40,cut,40,cut,40,infaroup,21,90
cut,40,cut,40,cut,40,infaroup,22,70
cut,40,cut,40,cut,40,infaroup,23,50
cut,40,cut,40,cut,40,infaroup,24,30
cut,40,cut,40,cut,40,infaroup,25,10
cut,40,cut,40,cut,40,infaroup,26,0
cut,40,cut,40,cut,40,infaroup,27,20
cut,40,cut,40,cut,40,infaroup,28,40
cut,40,cut,40,cut,40,infaroup,29,60
cut,40,cut,40,cut,40,infaroup,30,80
cut,40,cut,40,cut,40,infaroup,31,100
cut,40,cut,40,cut,40,infaroup,32,120
cut,40,cut,40,cut,40,infaroup,33,140
cut,40,cut,40,cut,40,infaroup,34,160
cut,40,cut,40,cut,40,infaroup,35,180
cut,40,cut,40,cut,40,infaroup,36,200
cut,40,cut,40,cut,40,infaroup,37,220
cut,40,cut,40,cut,40,infaroup,38,240
cut,40,cut,40,cut,40,infaroup,39,260
cut,40,cut,40,cut,40,infaroup,40,270
cut,40,cut,40,cut,40,infaroup,41,290
cut,40,cut,40,cut,40,infaroup,42,310
cut,40,cut,40,cut,40,outfaro,10,310
cut,40,cut,40,cut,40,outfaro,11,290
cut,40,cut,40,cut,40,outfaro,12,270
cut,40,cut,40,cut,40,outfaro,13,250
cut,40,cut,40,cut,40,outfaro,14,230
cut,40,cut,40,cut,40,outfaro,15,210
cut,40,cut,40,cut,40,outfaro,16,190
cut,40,cut,40,cut,40,outfaro,17,170
cut,40,cut,40,cut,40,outfaro,18,150
cut,40,cut,40,cut,40,outfaro,19,130
cut,40,cut,40,cut,40,outfaro,20,110
cut,40,cut,40,cut,40,outfaro,21,100
cut,40,cut,40,cut,40,outfaro,22,80
cut,40,cut,40,cut,40,outfaro,23,60
cut,40,cut,40,cut,40,outfaro,24,40
cut,40,cut,40,cut,40,outfaro,25,20
cut,40,cut,40,cut,40,outfaro,26,0
cut,40,cut,40,cut,40,outfaro,27,10
cut,40,cut,40,cut,40,outfaro,28,30
cut,40,cut,40,cut,40,outfaro,29,50
cut,40,cut,40,cut,40,outfaro,30,70
cut,40,cut,40,cut,40,outfaro,31,90
cut,40,cut,40,cut,40,outfaro,32,110
cut,40,cut,40,cut,40,outfaro,33,130
cut,40,cut,40,cut,40,outfaro,34,150
cut,40,cut,40,cut,40,outfaro,35,170
cut,40,cut,40,cut,40,outfaro,36,190
cut,40,cut,40,cut,40,outfaro,37,210
cut,40,cut,40,cut,40,outfaro,38,230
cut,40,cut,40,cut,40,outfaro,39,250
cut,40,cut,40,cut,40,outfaro,40,270
cut,40,cut,40,cut,40,outfaro,41,280
cut,40,cut,40,cut,40,outfaro,42,300
cut,40,cut,40,cut,40,outfaroup,10,320
cut,40,cut,40,cut,40,outfaroup,11,300
cut,40,cut,40,cut,40,outfaroup,12,280
cut,40,cut,40,cut,40,outfaroup,13,260
cut,40,cut,40,cut,40,outfaroup,14,240
cut,40,cut,40,cut,40,outfaroup,15,220
cut,40,cut,40,cut,40,outfaroup,16,200
cut,40,cut,40,cut,40,outfaroup,17,180
cut,40,cut,40,cut,40,outfaroup,18,160
cut,40,cut,40,cut,40,outfaroup,19,140
cut,40,cut,40,cut,40,outfaroup,20,120
cut,40,cut,40,cut,40,outfaroup,21,100
cut,40,cut,40,cut,40,outfaroup,22,80
cut,40,cut,40,cut,40,outfaroup,23,60
cut,40,cut,40,cut,40,outfaroup,24,40
cut,40,cut,40,cut,40,outfaroup,25,20
cut,40,cut,40,cut,40,outfaroup,26,0
cut,40,cut,40,cut,40,outfaroup,27,10
cut,40,cut,40,cut,40,outfaroup,28,30
cut,40,cut,40,cut,40,outfaroup,29,50
cut,40,cut,40,cut,40,outfaroup,30,70
cut,40,cut,40,cut,40,outfaroup,31,90
cut,40,cut,40,cut,40,outfaroup,32,110
cut,40,cut,40,cut,40,outfaroup,33,130
cut,40,cut,40,cut,40,outfaroup,34,150
cut,40,cut,40,cut,40,outfaroup,35,170
cut,40,cut,40,cut,40,outfaroup,36,190
cut,40,cut,40,cut,40,outfaroup,37,210
cut,40,cut,40,cut,40,outfaroup,38,230
cut,40,cut,40,cut,40,outfaroup,39,250
cut,40,cut,40,cut,40,outfaroup,40,270
cut,40,cut,40,cut,40,outfaroup,41,280
cut,40,cut,40,cut,40,outfaroup,42,300
